Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Class,"ch081.LtSubstV2",2,2,2,2,9,0,8,1,1,3,0,,0,0,,,,2,1,2,5,0,0,0,2,,21,0,19,5,9,2,,,,6,11,4,7,,,,,,3,3,3,3,,2,2,,0,0.11,4,4,4,4
Public Constructor,"ch081.LtSubstV2.LtSubstV2",,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Public Method,"ch081.LtSubstV2.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,5,13,0,12,1,7,1,5,3,0,3,6,1,5,3,3,3,3,2,,,,,2,,2,2,,0.08,3,3,3,3
Public Abstract Class,"ch081.PieD",0,0,0,0,0,0,0,0,1,1,2,,0,0,,,,1,0,1,1,1,0,0,0,,7,1,3,2,0,4,,,,1,2,2,0,,,,,,0,0,0,0,,1,0,,0,1.33,0,0,0,0
Abstract Method,"ch081.PieD.accept",,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Interface,"ch081.PieVistor1",0,0,0,0,0,0,0,0,0,1,5,,0,0,,,,2,0,2,2,2,0,0,0,,4,0,4,3,0,0,,,,2,3,3,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Abstract Method,"ch081.PieVistor1.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch081.PieVistor1.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Class,"ch081.Plus",1,1,1,1,4,0,3,1,1,1,0,,0,0,,,,2,2,2,3,1,0,0,1,,16,2,12,6,3,2,,,,5,8,5,3,,,,,,1,1,1,1,,2,0,,0,0.17,2,2,2,2
Public Constructor,"ch081.Plus.Plus",,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch081.Plus.accpet",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch081.Prod",1,1,1,1,4,0,3,1,1,1,0,,0,0,,,,2,2,2,3,1,0,0,1,,14,0,12,6,3,2,,,,5,8,5,3,,,,,,1,1,1,1,,2,0,,0,0.17,2,2,2,2
Public Constructor,"ch081.Prod.Prod",,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch081.Prod.accpet",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch081.RemV",1,1,1,1,4,0,4,1,2,3,0,,0,0,,,,3,1,3,3,0,0,0,3,,19,0,16,5,6,5,,,,5,10,5,5,,,,,,2,2,2,1,,1,1,,33,0.31,4,4,4,3
Public Constructor,"ch081.RemV.RemV",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch081.RemV.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"ch081.RemV.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,4,2,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.29,2,2,2,1
Abstract Class,"ch081.SetD",2,2,2,1,7,0,7,0,1,1,2,,0,0,,,,5,0,5,5,5,0,0,0,,14,1,13,6,4,0,,,,6,9,6,3,,,,,,2,2,2,1,,1,1,,0,0.00,2,2,2,1
Method,"ch081.SetD.add",,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,1,4,0,3,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.00,2,2,2,1
Abstract Method,"ch081.SetD.diff",,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch081.SetD.mem",,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch081.SetD.plus",,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch081.SetD.prod",,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Class,"ch081.SetEvalV",1,1,1,1,4,0,3,1,1,1,0,,0,0,,,,3,0,3,10,3,0,0,0,,16,0,13,7,3,3,,,,3,7,4,3,,,,,,1,1,1,1,,2,0,,0,0.23,3,3,3,3
Method,"ch081.SetEvalV.diff",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch081.SetEvalV.plus",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch081.SetEvalV.prod",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Abstract Class,"ch081.SubstD",1,1,1,1,4,0,3,1,2,2,2,,0,0,,,,3,2,3,3,0,0,0,3,,17,2,13,7,3,2,,,,6,9,6,3,,,,,,1,1,1,1,,1,0,,50,0.15,2,2,2,2
Public Constructor,"ch081.SubstD.SubstD",,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Public Method,"ch081.SubstD.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Abstract Method,"ch081.SubstD.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Class,"ch081.SubstV",1,1,1,1,5,0,5,0,2,3,0,,0,0,,,,3,2,3,3,0,0,0,3,,20,0,19,6,7,1,,,,7,12,6,6,,,,,,2,2,2,1,,1,1,,33,0.05,4,4,4,3
Public Constructor,"ch081.SubstV.SubstV",,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Public Method,"ch081.SubstV.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"ch081.SubstV.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,1,4,0,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.00,2,2,2,1
Class,"ch081.SubstV1",1,1,1,1,6,0,5,1,1,2,0,,0,0,,,,2,0,2,5,0,0,0,2,,18,2,14,4,5,2,,,,3,7,3,4,,,,,,2,2,2,1,,2,1,,0,0.14,3,3,3,2
Public Constructor,"ch081.SubstV1.SubstV1",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch081.SubstV1.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,8,1,4,1,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.13,2,2,2,1
Abstract Class,"ch081.SubstVExt",1,1,1,1,5,0,4,0,2,3,1,,0,0,,,,3,2,3,3,0,0,0,3,,23,2,19,8,7,2,,,,8,12,6,6,,,,,,2,2,2,1,,1,1,,33,0.11,4,4,4,3
Public Constructor,"ch081.SubstVExt.SubstVExt",,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Public Method,"ch081.SubstVExt.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch081.SubstVExt.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,6,1,4,0,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.00,2,2,2,1
Public Class,"ch081.TestPieD",1,1,1,1,3,0,3,0,1,3,0,,1,0,,,,0,0,1,1,0,0,0,1,,5,0,5,2,1,0,,,,1,3,2,1,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Static Method,"ch081.TestPieD.main",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Class,"ch081.Top",1,1,1,1,4,0,3,0,1,1,0,,0,0,,,,3,2,3,4,1,0,0,2,,19,2,15,7,4,2,,,,6,10,6,4,,,,,,1,1,1,1,,2,0,,0,0.13,3,3,3,3
Public Constructor,"ch081.Top.Top",,,,,,,,,,,,,,,,,,,,,,,,,,9,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch081.Top.accept",,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch081.Top.toString",,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Package,"ch09",1,1,1,1,4,0,3,0,,,,14,1,0,,5,,30,15,31,,16,0,0,15,,230,41,148,76,31,44,,,,57,96,66,30,,,,,,1,1,2,1,,,0,,,0.30,25,25,27,25
Class,"ch09.CartesianPt2",1,1,1,1,4,0,3,1,1,0,1,,0,0,,,,2,2,2,6,1,0,0,1,,21,2,11,6,2,8,,,,4,7,5,2,,,,,,1,1,1,1,,2,0,,50,0.73,2,2,2,2
Public Constructor,"ch09.CartesianPt2.CartesianPt2",,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch09.CartesianPt2.distanceTo0",,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch09.Circle",1,1,1,1,4,0,3,1,1,1,0,,0,0,,,,2,1,2,3,1,0,0,1,,14,2,10,5,2,3,,,,3,6,4,2,,,,,,1,1,1,1,,2,0,,0,0.30,2,2,2,2
Public Constructor,"ch09.Circle.Circle",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch09.Circle.accept",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch09.HasPtV",1,1,1,1,4,0,3,1,2,2,1,,0,0,,,,4,1,4,4,0,0,0,4,,24,3,17,9,4,4,,,,5,10,6,4,,,,,,1,1,2,1,,1,0,,25,0.24,4,4,5,4
Public Constructor,"ch09.HasPtV.HasPtV",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch09.HasPtV.forCircle",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch09.HasPtV.forSquare",,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,2,1,0,,,,,0,,0,0,,0.33,1,1,2,1
Public Method,"ch09.HasPtV.forTrans",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch09.ManHattanPt2",1,1,1,1,4,0,3,0,1,1,0,,0,0,,,,3,2,3,7,2,0,0,1,,23,0,15,7,3,8,,,,5,9,6,3,,,,,,1,1,1,1,,2,0,,66,0.53,3,3,3,3
Public Constructor,"ch09.ManHattanPt2.ManHattanPt2",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch09.ManHattanPt2.closerTo0",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,1,0,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Method,"ch09.ManHattanPt2.distanceTo0",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Abstract Class,"ch09.PointDCloserSimplify",1,1,1,1,4,0,4,0,1,1,2,,0,0,,,,4,2,4,4,3,0,0,1,,21,1,17,7,4,3,,,,7,11,7,4,,,,,,1,1,1,1,,1,0,,33,0.18,3,3,3,3
Public Constructor,"ch09.PointDCloserSimplify.PointDCloserSimplify",,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch09.PointDCloserSimplify.closerTo0",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,1,0,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Abstract Method,"ch09.PointDCloserSimplify.distanceTo0",,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Method,"ch09.PointDCloserSimplify.minus",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Class,"ch09.ShadowCartesian",1,1,1,1,5,0,4,1,1,0,0,,0,0,,,,2,2,2,8,1,0,0,1,,18,3,13,6,4,2,,,,6,9,5,4,,,,,,1,1,1,1,,3,0,,0,0.15,2,2,2,2
Public Constructor,"ch09.ShadowCartesian.ShadowCartesian",,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,5,1,3,1,4,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.20,1,1,1,1
Method,"ch09.ShadowCartesian.distanceTo0",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Abstract Class,"ch09.ShapeD",0,0,0,0,0,0,0,0,1,1,4,,0,0,,,,1,0,1,1,1,0,0,0,,3,0,3,2,0,0,,,,1,2,2,0,,,,,,0,0,0,0,,1,0,,0,0.00,0,0,0,0
Abstract Method,"ch09.ShapeD.accept",,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Interface,"ch09.ShapeVisitorI",0,0,0,0,0,0,0,0,0,2,3,,0,0,,,,3,0,3,3,3,0,0,0,,5,0,5,4,0,0,,,,3,4,4,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Abstract Method,"ch09.ShapeVisitorI.forCircle",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch09.ShapeVisitorI.forSquare",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch09.ShapeVisitorI.forTrans",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Class,"ch09.Square",1,1,1,1,4,0,3,1,1,1,0,,0,0,,,,2,1,2,3,1,0,0,1,,12,0,10,5,2,3,,,,3,6,4,2,,,,,,1,1,1,1,,2,0,,0,0.30,2,2,2,2
Public Constructor,"ch09.Square.Square",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch09.Square.accept",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Class,"ch09.Test",1,1,1,1,4,0,4,0,1,1,0,,1,0,,,,0,0,1,1,0,0,0,1,,7,1,6,3,2,0,,,,2,4,3,1,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Static Method,"ch09.Test.main",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,2,0,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Class,"ch09.Trans",1,1,1,1,4,0,3,1,1,2,0,,0,0,,,,2,2,2,3,1,0,0,1,,14,0,12,6,3,3,,,,5,8,5,3,,,,,,1,1,1,1,,2,0,,0,0.25,2,2,2,2
Public Constructor,"ch09.Trans.Trans",,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch09.Trans.accept",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch09.Union",1,1,1,1,4,0,3,1,1,2,0,,0,0,,,,2,2,2,3,1,0,0,1,,15,1,12,6,3,2,,,,5,8,5,3,,,,,,1,1,1,1,,2,0,,0,0.17,2,2,2,2
Public Constructor,"ch09.Union.Union",,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch09.Union.accept",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch09.UnionHasPtV",1,1,1,1,3,0,3,0,2,2,0,,0,0,,,,2,0,2,6,0,0,0,2,,11,2,8,3,2,1,,,,2,5,3,2,,,,,,1,1,2,1,,2,0,,0,0.13,2,2,3,2
Public Constructor,"ch09.UnionHasPtV.UnionHasPtV",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch09.UnionHasPtV.forUnion",,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,2,1,0,,,,,0,,0,0,,0.00,1,1,2,1
Interface,"ch09.UnionVisitorI",0,0,0,0,0,0,0,0,1,1,0,,0,0,,,,1,0,1,4,1,0,0,0,,3,0,3,2,0,0,,,,1,2,2,0,,,,,,0,0,0,0,,1,0,,0,0.00,0,0,0,0
Abstract Method,"ch09.UnionVisitorI.forUnion",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Package,"ch10",1,1,1,1,5,0,4,1,,,,15,1,0,,3,,33,10,34,,9,0,0,25,,250,44,177,79,53,36,,,,61,106,63,43,,,,,,3,3,3,3,,,2,,,0.20,31,31,31,28
Class,"ch10.AnchovyFish",1,1,1,1,4,0,3,1,1,0,0,,0,0,,,,2,0,2,3,0,0,0,2,,14,2,10,5,2,3,,,,2,5,3,2,,,,,,1,1,1,1,,2,0,,0,0.30,2,2,2,2
Public Method,"ch10.AnchovyFish.equals",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,2,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.67,1,1,1,1
Public Method,"ch10.AnchovyFish.toString",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch10.Bot",1,1,1,1,4,0,3,1,1,1,0,,0,0,,,,1,0,1,2,1,0,0,0,,10,3,6,3,1,1,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.17,1,1,1,1
Method,"ch10.Bot.accept",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Abstract Class,"ch10.FishD",0,0,0,0,0,0,0,0,1,0,3,,0,0,,,,1,0,1,1,0,0,0,1,,3,0,3,3,0,0,,,,2,2,2,0,,,,,,0,0,0,0,,1,0,,0,0.00,0,0,0,0
Public Abstract Method,"ch10.FishD.equals",,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Class,"ch10.LtSubstV",1,1,1,1,7,0,6,1,2,3,0,,0,0,,,,3,3,3,3,0,0,0,3,,33,3,27,9,11,4,,,,10,16,7,9,,,,,,3,3,3,3,,1,2,,33,0.15,5,5,5,5
Public Constructor,"ch10.LtSubstV.LtSubstV",,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,5,1,3,1,4,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.20,1,1,1,1
Public Method,"ch10.LtSubstV.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch10.LtSubstV.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,5,13,0,12,1,7,1,5,3,0,3,6,1,5,3,3,3,3,2,,,,,2,,2,2,,0.08,3,3,3,3
Public Class,"ch10.Mian",1,1,1,1,8,0,7,1,1,5,0,,1,0,,,,0,0,1,1,0,0,0,1,,10,0,9,3,5,1,,,,2,4,3,1,,,,,,1,1,1,1,,1,0,,0,0.11,1,1,1,1
Public Static Method,"ch10.Mian.main",,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,7,2,5,1,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.14,1,1,1,1
Class,"ch10.OccursV",1,1,1,1,5,0,4,1,2,1,0,,0,0,,,,3,1,3,3,0,0,0,3,,25,4,18,7,6,3,,,,5,10,5,5,,,,,,2,2,2,1,,1,1,,33,0.17,4,4,4,3
Public Constructor,"ch10.OccursV.OccursV",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch10.OccursV.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch10.OccursV.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,7,1,4,1,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.14,2,2,2,1
Public Abstract Class,"ch10.PieD",0,0,0,0,0,0,0,0,1,1,2,,0,0,,,,1,0,1,1,1,0,0,0,,7,1,3,2,0,4,,,,1,2,2,0,,,,,,0,0,0,0,,1,0,,0,1.33,0,0,0,0
Abstract Method,"ch10.PieD.accept",,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Interface,"ch10.PieVistor1",0,0,0,0,0,0,0,0,0,1,4,,0,0,,,,2,0,2,2,2,0,0,0,,4,0,4,3,0,0,,,,2,3,3,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Abstract Method,"ch10.PieVistor1.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch10.PieVistor1.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Interface,"ch10.PiemanI",0,0,0,0,0,0,0,0,0,0,1,,0,0,,,,4,0,4,4,4,0,0,0,,7,1,6,5,0,0,,,,4,5,5,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Abstract Method,"ch10.PiemanI.addTop",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch10.PiemanI.occTop",,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
